question,answer,filtered_answer,correct_answer,is_correct
In which country is the city of Vila Eduardo Mondlane located?,Mozambique. I finished,Mozambique,Mozambique,True
In which country is the city of Volargne located?,France. I finished,France,Italy,False
In which country is the city of Tchimokro located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Jicayan de Tovar located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Saint-Sebastien-de-Morsent located?,France. I finished,France,France,True
In which country is the city of Urzulei located?,Italy. I finished,Italy,Italy,True
In which country is the city of Belovodskoye located?,Kyrgyzstan. I finished,Kyrgyzstan,Kyrgyzstan,True
In which country is the city of Marsabit located?,Kenya. I finished,Kenya,Kenya,True
In which country is the city of Umbrete located?,Spain. I finished,Spain,Spain,True
In which country is the city of Dobrichovice located?,Czech Republic. I finished,Czech Republic,Czech Republic,True
In which country is the city of Perfugas located?,Italy. I finished,Italy,Italy,True
In which country is the city of Calmatuiu located?,Romania. I finished,Romania,Romania,True
In which country is the city of La Esquina located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Obu located?,Nigeria. I finished,Nigeria,Japan,False
In which country is the city of Kouto located?,Japan. I finished,Japan,Côte d'Ivoire,False
In which country is the city of West Bountiful located?,United States. I finished,United States,United States,True
In which country is the city of Obervogau located?,Austria. I finished,Austria,Austria,True
In which country is the city of Chapallal Grande located?,Brazil. I finished,Brazil,Mexico,False
In which country is the city of Vurgun located?,Azerbaijan. I finished,Azerbaijan,Azerbaijan,True
In which country is the city of Krasnopillia located?,Ukraine. I finished,Ukraine,Ukraine,True
In which country is the city of Emerson Hill located?,Barbados. I finished,Barbados,United States,False
In which country is the city of Steinbach am Attersee located?,Austria. I finished,Austria,Austria,True
In which country is the city of Atbasar located?,Kazakhstan. I finished,Kazakhstan,Kazakhstan,True
In which country is the city of Foglas located?,There is no such city as Foglas. I finished,There is no such city as Foglas,Romania,False
In which country is the city of Nuanangonfla located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Hooker located?,Australia. I finished,Australia,United States,False
In which country is the city of Merenii de Sus located?,Romania. I finished,Romania,Romania,True
In which country is the city of Voreppe located?,France. I finished,France,France,True
In which country is the city of Plan Guanajuato (La Sandia) located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Camblanes located?,France. I finished,France,France,True
In which country is the city of Varmo located?,Estonia. I finished,Estonia,Italy,False
In which country is the city of El Ojuelo located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Castlebridge located?,Ireland. I finished,Ireland,Ireland,True
In which country is the city of Uren located?,There is no city called Uren. I finished,There is no city called Uren,Mexico,False
In which country is the city of Quebrada Larga located?,Argentina. I finished,Argentina,Honduras,False
In which country is the city of Stara Hut located?,Croatia. I finished,Croatia,Czech Republic,False
In which country is the city of Olhos de Agua located?,Portugal. I finished,Portugal,Portugal,True
In which country is the city of Alezio located?,Italy. I finished,Italy,Italy,True
In which country is the city of Muhlhausen-Ehingen located?,Germany. I finished,Germany,Germany,True
In which country is the city of Bass Hill located?,Australia. I finished,Australia,Australia,True
In which country is the city of Tuomuwusitang located?,China. I finished,China,China,True
In which country is the city of Babokoon-Appolo located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Starobachaty located?,Russia. I finished,Russia,Russian Federation,True
In which country is the city of Kruth located?,France. I finished,France,France,True
In which country is the city of Lac-Connelly located?,Canada. I finished,Canada,Canada,True
In which country is the city of Yengitam located?,I don't know. I finished,I don't know,China,False
In which country is the city of Mariazell located?,Austria. I finished,Austria,Austria,True
In which country is the city of Yzeure located?,France. I finished,France,France,True
In which country is the city of Moundou located?,Chad. I finished,Chad,Chad,True
In which country is the city of Wreczyca Wielka located?,Poland. I finished,Poland,Poland,True
In which country is the city of Giovenzano located?,Italy. I finished,Italy,Italy,True
In which country is the city of Minerbe located?,Italy. I finished,Italy,Italy,True
In which country is the city of Dyemedougou located?,Mali. I finished,Mali,Côte d'Ivoire,False
In which country is the city of San Luis Rio Colorado located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Nemocon located?,Colombia. I finished,Colombia,Colombia,True
In which country is the city of Balfron located?,Scotland. I finished,Scotland,United Kingdom,False
In which country is the city of Navas del Rey located?,Spain. I finished,Spain,Spain,True
In which country is the city of Labasan located?,I don't know. I finished,I don't know,Philippines,False
In which country is the city of Son Tay located?,Vietnam. I finished,Vietnam,Viet Nam,True
In which country is the city of Lipusz located?,Poland. I finished,Poland,Poland,True
In which country is the city of Kiuruvesi located?,Finland. I finished,Finland,Finland,True
In which country is the city of Podoli located?,Ukraine. I finished,Ukraine,Czech Republic,False
In which country is the city of Teotitlan located?,Mexico. I finished,Mexico,Mexico,True
In which country is the city of Tindikan-Dioulasso located?,Burkina Faso. I finished,Burkina Faso,Côte d'Ivoire,False
In which country is the city of Castelverde located?,Italy. I finished,Italy,Italy,True
In which country is the city of Jaragua located?,Brazil. I finished,Brazil,Brazil,True
In which country is the city of Oko located?,I don't know. I finished,I don't know,Côte d'Ivoire,False
In which country is the city of Waukon located?,United States. I finished,United States,United States,True
In which country is the city of Montauban located?,France. I finished,France,France,True
In which country is the city of Gumel located?,Nigeria. I finished,Nigeria,Nigeria,True
In which country is the city of Guankou located?,China. I finished,China,China,True
In which country is the city of Nortonville located?,USA. I finished,USA,United States,True
In which country is the city of Ena located?,France. I finished,France,Japan,False
