question,answer,filtered_answer,correct_answer,is_correct
Which country won gold in Croquet Mixed Doubles in the 1900 Summer Olympics?,-,-,France,-
Which country won gold in Athletics Men's High Jump in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 4 x 100 metres Freestyle Relay in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Light-Heavyweight in the 1928 Summer Olympics?,-,-,Argentina,-
"Which country won gold in Fencing Men's Foil, Team in the 2012 Summer Olympics?",-,-,Italy,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 2000 Summer Olympics?,-,-,Nigeria,-
"Which country won gold in Shooting Men's Free Pistol, 50 yards, Team in the 1908 Summer Olympics?",-,-,United States,-
Which country won gold in Football Men's Football in the 1984 Summer Olympics?,-,-,France,-
Which country won gold in Football Men's Football in the 2004 Summer Olympics?,-,-,Argentina,-
"Which country won gold in Athletics Women's 10,000 metres in the 2016 Summer Olympics?",-,-,Ethiopia,-
"Which country won gold in Fencing Men's epee, Masters, Individual in the 1900 Summer Olympics?",-,-,France,-
"Which country won gold in Fencing Men's epee, Masters and Amateurs, Individual in the 1900 Summer Olympics?",-,-,France,-
"Which country won gold in Wrestling Men's Light-Heavyweight, Freestyle in the 1968 Summer Olympics?",-,-,Turkey,-
Which country won gold in Rowing Men's Coxed Pairs in the 1956 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Men's Coxless Fours in the 1960 Summer Olympics?,-,-,United States,-
"Which country won gold in Wrestling Men's Lightweight, Greco-Roman in the 1964 Summer Olympics?",-,-,Turkey,-
Which country won gold in Tennis Mixed Doubles in the 2012 Summer Olympics?,-,-,Belarus,-
Which country won gold in Synchronized Swimming Women's Team in the 2000 Summer Olympics?,-,-,Russia,-
Which country won gold in Synchronized Swimming Women's Team in the 2004 Summer Olympics?,-,-,Russia,-
"Which country won gold in Wrestling Men's Welterweight, Greco-Roman in the 1996 Summer Olympics?",-,-,Cuba,-
"Which country won gold in Wrestling Men's Welterweight, Greco-Roman in the 2000 Summer Olympics?",-,-,Cuba,-
Which country won gold in Hockey Men's Hockey in the 1968 Summer Olympics?,-,-,Pakistan,-
"Which country won gold in Fencing Women's epee, Team in the 2000 Summer Olympics?",-,-,Russia,-
"Which country won gold in Fencing Women's epee, Team in the 2004 Summer Olympics?",-,-,Russia,-
Which country won gold in Rowing Men's Lightweight Double Sculls in the 2016 Summer Olympics?,-,-,France,-
Which country won gold in Basketball Women's Basketball in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 1996 Summer Olympics?,-,-,Nigeria,-
Which country won gold in Swimming Men's 4 x 100 metres Medley Relay in the 1976 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1972 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1972 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1976 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 1996 Summer Olympics?,-,-,Nigeria,-
Which country won gold in Synchronized Swimming Women's Solo in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Pole Vault in the 1912 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 400 metres in the 1984 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1984 Summer Olympics?,-,-,United States,-
"Which country won gold in Shooting Men's Free Pistol, 50 metres in the 1988 Summer Olympics?",-,-,Romania,-
Which country won gold in Hockey Women's Hockey in the 2004 Summer Olympics?,-,-,Germany,-
"Which country won gold in Gymnastics Men's Team All-Around, Swedish System in the 1920 Summer Olympics?",-,-,Sweden,-
Which country won gold in Athletics Men's 400 metres Hurdles in the 1908 Summer Olympics?,-,-,United States,-
Which country won gold in Shooting Women's Skeet in the 2016 Summer Olympics?,-,-,Italy,-
Which country won gold in Weightlifting Men's Middle-Heavyweight in the 1980 Summer Olympics?,-,-,Hungary,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 2000 Summer Olympics?,-,-,Nigeria,-
Which country won gold in Rowing Women's Coxed Quadruple Sculls in the 1984 Summer Olympics?,-,-,Romania,-
Which country won gold in Water Polo Men's Water Polo in the 1928 Summer Olympics?,-,-,Germany,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Cycling Men's 100 kilometres Team Time Trial in the 1960 Summer Olympics?,-,-,Italy,-
Which country won gold in Athletics Women's 4 x 100 metres Relay in the 2004 Summer Olympics?,-,-,Jamaica,-
Which country won gold in Athletics Men's 100 metres in the 1996 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1996 Summer Olympics?,-,-,Canada,-
"Which country won gold in Shooting Men's Rapid-Fire Pistol, 25 metres in the 1924 Summer Olympics?",-,-,United States,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 2012 Summer Olympics?,-,-,Jamaica,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 2016 Summer Olympics?,-,-,Jamaica,-
"Which country won gold in Art Competitions Mixed Architecture, Architectural Designs in the 1932 Summer Olympics?",-,-,France,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2008 Summer Olympics?,-,-,Australia,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1928 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Women's 4 x 400 metres Relay in the 2012 Summer Olympics?,-,-,United States,-
Which country won gold in Judo Men's Middleweight in the 2016 Summer Olympics?,-,-,Japan,-
Which country won gold in Athletics Men's 4 x 100 metres Relay in the 1956 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 2000 Summer Olympics?,-,-,United States,-
Which country won gold in Boxing Men's Super-Heavyweight in the 1992 Summer Olympics?,-,-,Cuba,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 2016 Summer Olympics?,-,-,Kazakhstan,-
Which country won gold in Athletics Women's High Jump in the 1960 Summer Olympics?,-,-,Romania,-
Which country won gold in Athletics Women's High Jump in the 1964 Summer Olympics?,-,-,Romania,-
Which country won gold in Modern Pentathlon Men's Team in the 1960 Summer Olympics?,-,-,Hungary,-
Which country won gold in Modern Pentathlon Men's Team in the 1968 Summer Olympics?,-,-,Hungary,-
Which country won gold in Modern Pentathlon Men's Individual in the 1972 Summer Olympics?,-,-,Hungary,-
"Which country won gold in Fencing Men's Foil, Team in the 1920 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's Sabre, Team in the 1920 Summer Olympics?",-,-,Italy,-
"Which country won gold in Fencing Men's Foil, Team in the 2012 Summer Olympics?",-,-,Italy,-
"Which country won gold in Cycling Men's Road Race, Individual in the 1956 Summer Olympics?",-,-,Italy,-
Which country won gold in Athletics Men's Marathon in the 2004 Summer Olympics?,-,-,Italy,-
Which country won gold in Football Men's Football in the 1936 Summer Olympics?,-,-,Italy,-
Which country won gold in Rhythmic Gymnastics Women's Group in the 1996 Summer Olympics?,-,-,Spain,-
Which country won gold in Handball Men's Handball in the 2004 Summer Olympics?,-,-,Croatia,-
"Which country won gold in Equestrianism Mixed Dressage, Team in the 1992 Summer Olympics?",-,-,Germany,-
"Which country won gold in Equestrianism Mixed Dressage, Team in the 1996 Summer Olympics?",-,-,Germany,-
Which country won gold in Swimming Women's 4 x 100 metres Medley Relay in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Volleyball Men's Volleyball in the 2008 Summer Olympics?,-,-,United States,-
Which country won gold in Cycling Women's Sprint in the 1996 Summer Olympics?,-,-,France,-
Which country won gold in Cycling Women's Sprint in the 2000 Summer Olympics?,-,-,France,-
Which country won gold in Cycling Women's 500 metres Time Trial in the 2000 Summer Olympics?,-,-,France,-
Which country won gold in Water Polo Men's Water Polo in the 1996 Summer Olympics?,-,-,Spain,-
Which country won gold in Sailing Mixed Multihull in the 1996 Summer Olympics?,-,-,Spain,-
Which country won gold in Shooting Women's Trap in the 2004 Summer Olympics?,-,-,Australia,-
Which country won gold in Basketball Men's Basketball in the 1936 Summer Olympics?,-,-,United States,-
Which country won gold in Football Men's Football in the 1920 Summer Olympics?,-,-,Belgium,-
"Which country won gold in Fencing Men's Sabre, Team in the 1924 Summer Olympics?",-,-,Italy,-
Which country won gold in Gymnastics Women's Team All-Around in the 2004 Summer Olympics?,-,-,Romania,-
"Which country won gold in Wrestling Men's Light-Heavyweight, Freestyle in the 1984 Summer Olympics?",-,-,United States,-
"Which country won gold in Wrestling Men's Heavyweight, Freestyle in the 1984 Summer Olympics?",-,-,United States,-
Which country won gold in Handball Men's Handball in the 1936 Summer Olympics?,-,-,Germany,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 1976 Summer Olympics?,-,-,Denmark,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 1980 Summer Olympics?,-,-,Denmark,-
Which country won gold in Football Men's Football in the 2008 Summer Olympics?,-,-,Argentina,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 1992 Summer Olympics?,-,-,Denmark,-
Which country won gold in Sailing Mixed Three Person Keelboat in the 2000 Summer Olympics?,-,-,Denmark,-
Which country won gold in Gymnastics Men's Horse Vault in the 1956 Summer Olympics?,-,-,Germany,-
Which country won gold in Rowing Women's Quadruple Sculls in the 2016 Summer Olympics?,-,-,Germany,-
Which country won gold in Water Polo Men's Water Polo in the 2012 Summer Olympics?,-,-,Croatia,-
Which country won gold in Handball Men's Handball in the 2012 Summer Olympics?,-,-,France,-
Which country won gold in Rowing Men's Coxed Pairs in the 1968 Summer Olympics?,-,-,Italy,-
"Which country won gold in Fencing Men's epee, Team in the 1964 Summer Olympics?",-,-,Hungary,-
Which country won gold in Rowing Men's Coxed Eights in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's 400 metres in the 1928 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's 4 x 400 metres Relay in the 1928 Summer Olympics?,-,-,United States,-
Which country won gold in Water Polo Men's Water Polo in the 1960 Summer Olympics?,-,-,Italy,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Basketball Men's Basketball in the 1948 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Women's 4 x 100 metres Freestyle Relay in the 1972 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1948 Summer Olympics?,-,-,United States,-
"Which country won gold in Fencing Women's epee, Team in the 1996 Summer Olympics?",-,-,France,-
Which country won gold in Basketball Men's Basketball in the 2016 Summer Olympics?,-,-,United States,-
Which country won gold in Basketball Men's Basketball in the 1964 Summer Olympics?,-,-,United States,-
Which country won gold in Rowing Women's Coxless Fours in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Rowing Women's Coxed Eights in the 1992 Summer Olympics?,-,-,Canada,-
Which country won gold in Athletics Men's Pole Vault in the 1924 Summer Olympics?,-,-,United States,-
Which country won gold in Athletics Men's Shot Put in the 1996 Summer Olympics?,-,-,United States,-
Which country won gold in Swimming Men's 100 metres Backstroke in the 1980 Summer Olympics?,-,-,Sweden,-
"Which country won gold in Wrestling Men's Super-Heavyweight, Greco-Roman in the 2004 Summer Olympics?",-,-,Russia,-
Which country won gold in Swimming Women's 4 x 200 metres Freestyle Relay in the 2008 Summer Olympics?,-,-,Australia,-
Which country won gold in Rowing Men's Single Sculls in the 1900 Summer Olympics?,-,-,France,-
Which country won gold in Basketball Men's Basketball in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Sailing Mixed Two Person Keelboat in the 1968 Summer Olympics?,-,-,United States,-
Which country won gold in Hockey Women's Hockey in the 1992 Summer Olympics?,-,-,Spain,-
Which country won gold in Swimming Men's 200 metres Breaststroke in the 1992 Summer Olympics?,-,-,United States,-
Which country won gold in Archery Men's Individual in the 1988 Summer Olympics?,-,-,United States,-
Which country won gold in Rhythmic Gymnastics Women's Individual in the 2000 Summer Olympics?,-,-,Russia,-
Which country won gold in Water Polo Men's Water Polo in the 1932 Summer Olympics?,-,-,Hungary,-
Which country won gold in Cycling Men's 100 kilometres Team Time Trial in the 1984 Summer Olympics?,-,-,Italy,-
Which country won gold in Boxing Men's Middleweight in the 1932 Summer Olympics?,-,-,United States,-
"Which country won gold in Athletics Men's 1,500 metres in the 1952 Summer Olympics?",-,-,Luxembourg,-
Which country won gold in Boxing Men's Light-Flyweight in the 2004 Summer Olympics?,-,-,Cuba,-
Which country won gold in Art Competitions Mixed Music in the 1912 Summer Olympics?,-,-,Italy,-
"Which country won gold in Cycling Men's Individual Pursuit, 4,000 metres in the 2000 Summer Olympics?",-,-,Germany,-
"Which country won gold in Cycling Men's Team Pursuit, 4,000 metres in the 2000 Summer Olympics?",-,-,Germany,-
Which country won gold in Rowing Men's Coxed Eights in the 1996 Summer Olympics?,-,-,Netherlands,-
"Which country won gold in Canoeing Men's Kayak Singles, 1,000 metres in the 1988 Summer Olympics?",-,-,United States,-
"Which country won gold in Canoeing Men's Kayak Doubles, 1,000 metres in the 1988 Summer Olympics?",-,-,United States,-
