question,answer,filtered_answer,correct_answer,is_correct
What year was Jean Carnahan born?,-,-,1933,-
What year was Mel Carnahan born?,-,-,1934,-
What year was Andrew Carnegie born?,-,-,1835,-
What year was Robert A Caro born?,-,-,1935,-
What year was Joe Carollo born?,-,-,1955,-
What year was Thomas R Carper born?,-,-,1947,-
What year was Caleb Carr born?,-,-,1955,-
What year was David Carr born?,-,-,1979,-
What year was Jose Carreras born?,-,-,1946,-
What year was Jim Carrey born?,-,-,1962,-
What year was Rae Carruth born?,-,-,1974,-
What year was Johnny Carson born?,-,-,1925,-
What year was Benny Carter born?,-,-,1907,-
What year was Elliott Carter born?,-,-,1908,-
What year was Graydon Carter born?,-,-,1949,-
What year was Jimmy Carter born?,-,-,1924,-
What year was Quincy Carter born?,-,-,1977,-
What year was Rosalynn Carter born?,-,-,1927,-
What year was Rubin Carter born?,-,-,1937,-
What year was Stephen L Carter born?,-,-,1954,-
What year was Vince Carter born?,-,-,1977,-
What year was Henri Cartier-Bresson born?,-,-,1908,-
What year was Donald J Carty born?,-,-,1946,-
What year was David Caruso born?,-,-,1956,-
What year was Enrico Caruso born?,-,-,1873,-
What year was Raymond Carver born?,-,-,1938,-
What year was James Carville born?,-,-,1944,-
What year was Stephen M Case born?,-,-,1958,-
What year was Johnny Cash born?,-,-,1930,-
What year was Brian Cashman born?,-,-,1967,-
What year was Mary Cassatt born?,-,-,1844,-
What year was Sam Cassell born?,-,-,1969,-
What year was Leo Castelli born?,-,-,1907,-
What year was Michael N Castle born?,-,-,1939,-
What year was Bernadette Castro born?,-,-,1944,-
What year was Fidel Castro born?,-,-,1926,-
What year was Helio Castroneves born?,-,-,1975,-
What year was Willa Cather born?,-,-,1873,-
What year was Richard A Causey born?,-,-,1960,-
What year was Domingo Cavallo born?,-,-,1946,-
What year was Dick Cavett born?,-,-,1936,-
What year was Paul Cayard born?,-,-,1959,-
What year was James E Cayne born?,-,-,1934,-
What year was Nicolae Ceausescu born?,-,-,1918,-
What year was Miriam Goldman Cedarbaum born?,-,-,1929,-
What year was Roger Cedeno born?,-,-,1974,-
What year was Paul Cellucci born?,-,-,1948,-
What year was Michael Chabon born?,-,-,1963,-
What year was Claude Chabrol born?,-,-,1930,-
What year was John H Chafee born?,-,-,1922,-
What year was Lincoln Chafee born?,-,-,1953,-
What year was Marc Chagall born?,-,-,1887,-
What year was Riccardo Chailly born?,-,-,1953,-
What year was Ahmad Chalabi born?,-,-,1944,-
What year was Hussein Chalayan born?,-,-,1970,-
What year was Kathleen Chalfant born?,-,-,1945,-
What year was Joba Chamberlain born?,-,-,1985,-
What year was Wilt Chamberlain born?,-,-,1936,-
What year was Chris Chambliss born?,-,-,1948,-
What year was Saxby Chambliss born?,-,-,1943,-
What year was Jackie Chan born?,-,-,1954,-
What year was Sewell Chan born?,-,-,1977,-
What year was Raymond Chandler born?,-,-,1888,-
What year was Don Chaney born?,-,-,1946,-
What year was James Chaney born?,-,-,1943,-
What year was Michael Chang born?,-,-,1972,-
What year was Carol Channing born?,-,-,1921,-
What year was Stockard Channing born?,-,-,1944,-
What year was Elaine L Chao born?,-,-,1953,-
What year was Charlie Chaplin born?,-,-,1889,-
What year was Ray Charles born?,-,-,1930,-
What year was Jerome Charyn born?,-,-,1937,-
What year was Chevy Chase born?,-,-,1942,-
What year was Murray Chass born?,-,-,1938,-
What year was Iftikhar Muhammad Chaudhry born?,-,-,1948,-
What year was Julio Cesar Chavez born?,-,-,1962,-
What year was Linda Chavez born?,-,-,1947,-
What year was Benjamin F Jr Chavis born?,-,-,1948,-
What year was Kalpana Chawla born?,-,-,1962,-
What year was Don Cheadle born?,-,-,1964,-
What year was Dave Checketts born?,-,-,1956,-
What year was Benjamin Cheever born?,-,-,1948,-
What year was John Cheever born?,-,-,1912,-
What year was Susan Cheever born?,-,-,1943,-
What year was Anton Chekhov born?,-,-,1860,-
What year was Dick Cheney born?,-,-,1941,-
What year was Lynne V Cheney born?,-,-,1941,-
What year was Kristin Chenoweth born?,-,-,1968,-
What year was Peter Chernin born?,-,-,1951,-
What year was Viktor S Chernomyrdin born?,-,-,1938,-
What year was Ron Chernow born?,-,-,1949,-
What year was Bobby Frank Cherry born?,-,-,1930,-
What year was Michael Chertoff born?,-,-,1953,-
What year was Jacob J Chestnut born?,-,-,1940,-
What year was Jay Chiat born?,-,-,1931,-
What year was Julia Child born?,-,-,1912,-
What year was Lee Child born?,-,-,1954,-
What year was David M Childs born?,-,-,1941,-
What year was Lawton Chiles born?,-,-,1930,-
What year was Frederick Chiluba born?,-,-,1943,-
What year was Denny Chin born?,-,-,1954,-
What year was Jacques Chirac born?,-,-,1932,-
What year was C J Chivers born?,-,-,1964,-
What year was Margaret Cho born?,-,-,1968,-
What year was Seung-Hui Cho born?,-,-,1984,-
What year was Pat Choate born?,-,-,1941,-
What year was Noam Chomsky born?,-,-,1928,-
What year was Frederic Chopin born?,-,-,1810,-
What year was Wayne Chrebet born?,-,-,1973,-
What year was Jean Chretien born?,-,-,1934,-
What year was Agatha Christie born?,-,-,1890,-
What year was Christopher J Christie born?,-,-,1962,-
What year was Linford Christie born?,-,-,1960,-
What year was Nicholas Christopher born?,-,-,1951,-
What year was Warren M Christopher born?,-,-,1925,-
What year was Steven Chu born?,-,-,1948,-
What year was Anatoly B Chubais born?,-,-,1955,-
What year was Connie Chung born?,-,-,1946,-
What year was Johnny Chung born?,-,-,1955,-
What year was Caryl Churchill born?,-,-,1938,-
What year was Winston Leonard Spencer Churchill born?,-,-,1874,-
What year was Carlo Azeglio Ciampi born?,-,-,1920,-
What year was Vincent Jr Cianci born?,-,-,1941,-
What year was Tansu Ciller born?,-,-,1946,-
What year was Stewart Cink born?,-,-,1973,-
What year was Golan Cipel born?,-,-,1968,-
What year was Mario Cipollini born?,-,-,1967,-
What year was Henry G Cisneros born?,-,-,1947,-
What year was Craig Claiborne born?,-,-,1920,-
What year was Tom Clancy born?,-,-,1947,-
What year was Eric Clapton born?,-,-,1945,-
What year was Maurice Clarett born?,-,-,1983,-
What year was Dick Clark born?,-,-,1929,-
What year was Laurel Salton Clark born?,-,-,1961,-
What year was Mary Ellen Clark born?,-,-,1962,-
What year was Mary Higgins Clark born?,-,-,1927,-
What year was Wesley K Clark born?,-,-,1944,-
What year was Arthur C Clarke born?,-,-,1917,-
What year was Richard A Clarke born?,-,-,1950,-
What year was Kelly Clarkson born?,-,-,1982,-
What year was Joan Claybrook born?,-,-,1937,-
What year was Max Cleland born?,-,-,1942,-
What year was Roger Clemens born?,-,-,1962,-
What year was Samuel Langhorne Clemens born?,-,-,1835,-
What year was Van Cliburn born?,-,-,1934,-
What year was Kim Clijsters born?,-,-,1983,-
What year was Bill Clinton born?,-,-,1946,-
What year was Chelsea Clinton born?,-,-,1980,-
What year was Hillary Rodham Clinton born?,-,-,1947,-
What year was George Clooney born?,-,-,1961,-
What year was Rosemary Clooney born?,-,-,1928,-
What year was Chuck Close born?,-,-,1940,-
What year was Glenn Close born?,-,-,1947,-
What year was Kurt Cobain born?,-,-,1967,-
What year was Ty Cobb born?,-,-,1886,-
What year was Tom Coburn born?,-,-,1948,-
What year was Johnnie L Jr Cochran born?,-,-,1937,-
What year was Thad Cochran born?,-,-,1937,-
What year was Jean Cocteau born?,-,-,1889,-
What year was Richard J Codey born?,-,-,1946,-
What year was Tony Coelho born?,-,-,1942,-
What year was J M Coetzee born?,-,-,1940,-
What year was Amanda Coetzer born?,-,-,1971,-
What year was Abby Joseph Cohen born?,-,-,1952,-
What year was Leonard Cohen born?,-,-,1934,-
What year was Roger Cohen born?,-,-,1955,-
What year was Sasha Cohen born?,-,-,1984,-
What year was William S Cohen born?,-,-,1940,-
What year was Jerry Colangelo born?,-,-,1939,-
What year was Stephen Colbert born?,-,-,1964,-
What year was William E Colby born?,-,-,1920,-
What year was Cy Coleman born?,-,-,1929,-
What year was Derrick Coleman born?,-,-,1967,-
What year was Norm Coleman born?,-,-,1949,-
What year was Ornette Coleman born?,-,-,1930,-
What year was Laveranues Coles born?,-,-,1977,-
What year was Robert Coles born?,-,-,1929,-
What year was Tom Colicchio born?,-,-,1962,-
What year was Joan Collins born?,-,-,1933,-
What year was Judy Collins born?,-,-,1939,-
What year was Kerry Collins born?,-,-,1970,-
What year was Phil Collins born?,-,-,1951,-
What year was Bartolo Colon born?,-,-,1973,-
What year was Luis Donaldo Colosio born?,-,-,1950,-
What year was John Coltrane born?,-,-,1926,-
What year was Christopher Columbus born?,-,-,1451,-
What year was Sean Combs born?,-,-,1969,-
What year was Betty Comden born?,-,-,1917,-
What year was James B Comey born?,-,-,1960,-
What year was Philip M Condit born?,-,-,1941,-
What year was David Cone born?,-,-,1963,-
What year was James Conlon born?,-,-,1950,-
What year was Michael Connelly born?,-,-,1956,-
What year was Dennis Conner born?,-,-,1942,-
What year was Ward Connerly born?,-,-,1939,-
What year was Sean Connery born?,-,-,1930,-
What year was Jimmy Connors born?,-,-,1952,-
What year was Kent Conrad born?,-,-,1948,-
What year was Frank Conroy born?,-,-,1936,-
What year was Pat Conroy born?,-,-,1945,-
What year was Emmanuel Constant born?,-,-,1956,-
What year was Jose Contreras born?,-,-,1971,-
What year was John Jr Conyers born?,-,-,1929,-
What year was Barbara Cook born?,-,-,1927,-
What year was Robin Cook born?,-,-,1946,-
What year was Alistair Cooke born?,-,-,1908,-
What year was Jack Kent Cooke born?,-,-,1912,-
What year was Helene Cooper born?,-,-,1966,-
What year was Robert Coover born?,-,-,1932,-
What year was Aaron Copland born?,-,-,1900,-
What year was Francis Ford Coppola born?,-,-,1939,-
What year was Sofia Coppola born?,-,-,1971,-
What year was Chick Corea born?,-,-,1941,-
What year was Angel Corella born?,-,-,1975,-
What year was John Corigliano born?,-,-,1938,-
What year was Joseph Cornell born?,-,-,1903,-
What year was Patricia Cornwell born?,-,-,1956,-
What year was John Cornyn born?,-,-,1952,-
What year was Rafael Correa born?,-,-,1963,-
What year was Alex Corretja born?,-,-,1974,-
What year was Jon S Corzine born?,-,-,1947,-
What year was Bill Cosby born?,-,-,1937,-
What year was Ennis Cosby born?,-,-,1969,-
What year was Albert Costa born?,-,-,1975,-
What year was Bob Costas born?,-,-,1952,-
What year was Elvis Costello born?,-,-,1954,-
What year was Kevin Costner born?,-,-,1955,-
What year was Denise Cote born?,-,-,1946,-
What year was Ted Cottrell born?,-,-,1947,-
What year was Tim Couch born?,-,-,1977,-
What year was Natalie Coughlin born?,-,-,1982,-
What year was Tom Coughlin born?,-,-,1946,-
What year was Ann Coulter born?,-,-,1961,-
What year was Fred Couples born?,-,-,1959,-
What year was Katie Couric born?,-,-,1957,-
What year was Jim Courier born?,-,-,1970,-
What year was Russell Coutts born?,-,-,1962,-
What year was Noel Coward born?,-,-,1899,-
What year was Alan Cowell born?,-,-,1947,-
What year was Simon Cowell born?,-,-,1959,-
What year was Bill Cowher born?,-,-,1957,-
What year was Archibald Cox born?,-,-,1912,-
What year was Bryan Cox born?,-,-,1968,-
What year was Christopher Cox born?,-,-,1952,-
What year was Gregory B Craig born?,-,-,1945,-
What year was Larry E Craig born?,-,-,1945,-
What year was James J Cramer born?,-,-,1955,-
What year was Wes Craven born?,-,-,1939,-
What year was Ben Crenshaw born?,-,-,1952,-
What year was Rudolph F Crew born?,-,-,1950,-
What year was Michael Crichton born?,-,-,1942,-
What year was Charlie Crist born?,-,-,1956,-
What year was Ryan C Crocker born?,-,-,1949,-
What year was David Cronenberg born?,-,-,1943,-
What year was Walter Cronkite born?,-,-,1916,-
What year was Hume Cronyn born?,-,-,1911,-
What year was Bing Crosby born?,-,-,1903,-
What year was Howard Cross born?,-,-,1967,-
What year was Barbara Crossette born?,-,-,1939,-
What year was Stanley Crouch born?,-,-,1945,-
What year was Elizabeth Crow born?,-,-,1946,-
What year was Sheryl Crow born?,-,-,1962,-
What year was Cameron Crowe born?,-,-,1957,-
What year was Russell Crowe born?,-,-,1964,-
What year was Billy Crudup born?,-,-,1968,-
What year was Tom Cruise born?,-,-,1962,-
What year was Celia Cruz born?,-,-,1925,-
What year was Penelope Cruz born?,-,-,1974,-
What year was Billy Crystal born?,-,-,1948,-
What year was Alfonso Cuaron born?,-,-,1961,-
What year was Mark Cuban born?,-,-,1958,-
What year was Macaulay Culkin born?,-,-,1980,-
What year was Charles Cullen born?,-,-,1960,-
What year was Alan Cumming born?,-,-,1965,-
What year was Andrew Phillip Cunanan born?,-,-,1969,-
What year was Merce Cunningham born?,-,-,1919,-
What year was Michael Cunningham born?,-,-,1952,-
What year was Randy Cunningham born?,-,-,1941,-
What year was Andrew M Cuomo born?,-,-,1957,-
What year was Mario M Cuomo born?,-,-,1932,-
What year was Betty Currie born?,-,-,1939,-
What year was Jack Curry born?,-,-,1964,-
What year was Jamie Lee Curtis born?,-,-,1958,-
What year was John Cusack born?,-,-,1966,-
What year was George Armstrong Custer born?,-,-,1839,-
What year was Bruce Cutler born?,-,-,1948,-
What year was Lloyd N Cutler born?,-,-,1917,-
What year was Miley Cyrus born?,-,-,1992,-
What year was Luiz Inacio Lula Da Silva born?,-,-,1945,-
What year was Willem Dafoe born?,-,-,1955,-
What year was Douglas N Daft born?,-,-,1943,-
What year was Muhammad Dahlan born?,-,-,1961,-
What year was Thomas V Daily born?,-,-,1927,-
What year was Stephen Daldry born?,-,-,1960,-
What year was Suzanne Daley born?,-,-,1956,-
What year was William M Daley born?,-,-,1948,-
What year was Salvador Dali born?,-,-,1904,-
What year was Robert Dallek born?,-,-,1934,-
What year was Matt Damon born?,-,-,1970,-
What year was Claire Danes born?,-,-,1979,-
What year was Ken Daneyko born?,-,-,1964,-
What year was John C Danforth born?,-,-,1936,-
What year was Graciela Daniele born?,-,-,1939,-
What year was Richard Danielpour born?,-,-,1956,-
What year was Jeff Daniels born?,-,-,1955,-
What year was Mitchell E Jr Daniels born?,-,-,1949,-
What year was Blythe Danner born?,-,-,1943,-
What year was Ted Danson born?,-,-,1947,-
What year was Edwidge Danticat born?,-,-,1969,-
What year was Manohla Dargis born?,-,-,1961,-
What year was John Darnton born?,-,-,1941,-
What year was Charles Robert Darwin born?,-,-,1809,-
What year was Tom Daschle born?,-,-,1947,-
What year was Samuel Dash born?,-,-,1925,-
What year was Meghan Daum born?,-,-,1970,-
What year was Lindsay Davenport born?,-,-,1976,-
What year was Larry David born?,-,-,1947,-
What year was Dennis Russell Davies born?,-,-,1944,-
What year was Laura Davies born?,-,-,1963,-
What year was Bette Davis born?,-,-,1908,-
What year was Clive Davis born?,-,-,1932,-
What year was Colin Davis born?,-,-,1927,-
What year was Gray Davis born?,-,-,1942,-
What year was Judy Davis born?,-,-,1955,-
What year was Lanny J Davis born?,-,-,1945,-
What year was Marvin Davis born?,-,-,1925,-
What year was Miles Davis born?,-,-,1926,-
What year was Ossie Davis born?,-,-,1917,-
What year was Terrell Davis born?,-,-,1972,-
What year was Richard Dawkins born?,-,-,1941,-
What year was Dorothy Day born?,-,-,1897,-
What year was Stockwell Day born?,-,-,1950,-
What year was Daniel Day-Lewis born?,-,-,1957,-
What year was Ron Dayne born?,-,-,1978,-
What year was Oscar De La Hoya born?,-,-,1973,-
What year was Robert De Niro born?,-,-,1943,-
What year was Michael E DeBakey born?,-,-,1908,-
What year was Ellen DeGeneres born?,-,-,1958,-
What year was Don DeLillo born?,-,-,1936,-
What year was Danny DeVito born?,-,-,1944,-
What year was Mike DeWine born?,-,-,1947,-
What year was Howard Dean born?,-,-,1948,-
What year was James Dean born?,-,-,1931,-
What year was Judith Steinberg Dean born?,-,-,1953,-
What year was Noach Dear born?,-,-,1953,-
What year was Dickinson R Debevoise born?,-,-,1924,-
What year was Claude Debussy born?,-,-,1862,-
What year was Frank Decaro born?,-,-,1962,-
What year was Bill Dedman born?,-,-,1960,-
What year was Ruby Dee born?,-,-,1922,-
What year was Mos Def born?,-,-,1973,-
What year was Edgar Degas born?,-,-,1834,-
What year was Carla Del Ponte born?,-,-,1947,-
What year was Benicio Del Toro born?,-,-,1967,-
What year was David Del Tredici born?,-,-,1937,-
What year was Tom Delay born?,-,-,1947,-
What year was Michael S Dell born?,-,-,1965,-
What year was Elena Dementieva born?,-,-,1981,-
What year was Suleyman Demirel born?,-,-,1924,-
What year was Jonathan Demme born?,-,-,1944,-
What year was Judi Dench born?,-,-,1934,-
What year was Catherine Deneuve born?,-,-,1943,-
What year was Brian Dennehy born?,-,-,1938,-
What year was John Denver born?,-,-,1943,-
What year was Anthony Depalma born?,-,-,1904,-
What year was Gerard Depardieu born?,-,-,1948,-
What year was Johnny Depp born?,-,-,1963,-
What year was Aryeh Deri born?,-,-,1959,-
What year was Alan M Dershowitz born?,-,-,1938,-
What year was John M Deutch born?,-,-,1938,-
What year was Donny Deutsch born?,-,-,1957,-
What year was Gail Devers born?,-,-,1966,-
What year was Colleen Dewhurst born?,-,-,1924,-
What year was Leonardo DiCaprio born?,-,-,1974,-
