,Unnamed: 0.1,Unnamed: 0,statement,label,city,country,correct_country,question,question_with_answer,answer,filtered_answer,is_correct
147,147,147,The city of Burgschwalbach is in Germany.,1,Burgschwalbach,Germany,Germany,In which country is the city of Burgschwalbach located?,In which country is the city of Burgschwalbach located? Germany.,Germany. I finished,Germany,True
148,148,148,The city of Running Springs is in United States.,1,Running Springs,United States,United States,In which country is the city of Running Springs located?,In which country is the city of Running Springs located? United States.,United States. I finished,United States,True
149,149,149,The city of Wisselaar is in Netherlands.,1,Wisselaar,Netherlands,Netherlands,In which country is the city of Wisselaar located?,In which country is the city of Wisselaar located? Netherlands.,Netherlands. I finished,Netherlands,True
150,150,150,The city of Bhadrapur is in Nepal.,1,Bhadrapur,Nepal,Nepal,In which country is the city of Bhadrapur located?,In which country is the city of Bhadrapur located? Nepal.,Nepal. I finished,Nepal,True
151,151,151,The city of Adaseni is in Romania.,1,Adaseni,Romania,Romania,In which country is the city of Adaseni located?,In which country is the city of Adaseni located? Romania.,Turkey. I finished,Turkey,False
152,152,152,The city of Valday is in Russian Federation.,1,Valday,Russian Federation,Russian Federation,In which country is the city of Valday located?,In which country is the city of Valday located? Russian Federation.,Russia. I finished,Russia,True
153,153,153,The city of Terra Mar is in United States.,1,Terra Mar,United States,United States,In which country is the city of Terra Mar located?,In which country is the city of Terra Mar located? United States.,There is no such city. I finished,There is no such city,False
154,154,154,The city of Damigny is in France.,1,Damigny,France,France,In which country is the city of Damigny located?,In which country is the city of Damigny located? France.,France. I finished,France,True
155,155,155,The city of Walzenhausen is in Switzerland.,1,Walzenhausen,Switzerland,Switzerland,In which country is the city of Walzenhausen located?,In which country is the city of Walzenhausen located? Switzerland.,Switzerland. I finished,Switzerland,True
156,156,156,The city of Chora Sfakion is in Greece.,1,Chora Sfakion,Greece,Greece,In which country is the city of Chora Sfakion located?,In which country is the city of Chora Sfakion located? Greece.,Greece. I finished,Greece,True
157,157,157,The city of Pemberwick is in United States.,1,Pemberwick,United States,United States,In which country is the city of Pemberwick located?,In which country is the city of Pemberwick located? United States.,Australia. I finished,Australia,False
158,158,158,The city of Tacurong is in Philippines.,1,Tacurong,Philippines,Philippines,In which country is the city of Tacurong located?,In which country is the city of Tacurong located? Philippines.,Philippines. I finished,Philippines,True
159,159,159,The city of Saint-Fiacre-sur-Maine is in France.,1,Saint-Fiacre-sur-Maine,France,France,In which country is the city of Saint-Fiacre-sur-Maine located?,In which country is the city of Saint-Fiacre-sur-Maine located? France.,France. I finished,France,True
160,160,160,The city of Apaxtla de Castrejon is in Mexico.,1,Apaxtla de Castrejon,Mexico,Mexico,In which country is the city of Apaxtla de Castrejon located?,In which country is the city of Apaxtla de Castrejon located? Mexico.,Mexico. I finished,Mexico,True
161,161,161,The city of Vary is in Ukraine.,1,Vary,Ukraine,Ukraine,In which country is the city of Vary located?,In which country is the city of Vary located? Ukraine.,Russia. I finished,Russia,False
162,162,162,The city of Mouvaux is in France.,1,Mouvaux,France,France,In which country is the city of Mouvaux located?,In which country is the city of Mouvaux located? France.,France. I finished,France,True
163,163,163,The city of San Martin de Bolanos is in Mexico.,1,San Martin de Bolanos,Mexico,Mexico,In which country is the city of San Martin de Bolanos located?,In which country is the city of San Martin de Bolanos located? Mexico.,Mexico. I finished,Mexico,True
164,164,164,The city of Howden is in United Kingdom.,1,Howden,United Kingdom,United Kingdom,In which country is the city of Howden located?,In which country is the city of Howden located? United Kingdom.,UK. I finished,UK,True
165,165,165,The city of Kurunegala is in Sri Lanka.,1,Kurunegala,Sri Lanka,Sri Lanka,In which country is the city of Kurunegala located?,In which country is the city of Kurunegala located? Sri Lanka.,Sri Lanka. I finished,Sri Lanka,True
166,166,166,The city of Val-des-Monts is in Canada.,1,Val-des-Monts,Canada,Canada,In which country is the city of Val-des-Monts located?,In which country is the city of Val-des-Monts located? Canada.,Canada. I finished,Canada,True
167,167,167,The city of Ucea de Jos is in Romania.,1,Ucea de Jos,Romania,Romania,In which country is the city of Ucea de Jos located?,In which country is the city of Ucea de Jos located? Romania.,Romania. I finished,Romania,True
168,168,168,The city of Monte Aprazivel is in Brazil.,1,Monte Aprazivel,Brazil,Brazil,In which country is the city of Monte Aprazivel located?,In which country is the city of Monte Aprazivel located? Brazil.,Portugal. I finished,Portugal,False
169,169,169,The city of Ledbetter is in United States.,1,Ledbetter,United States,United States,In which country is the city of Ledbetter located?,In which country is the city of Ledbetter located? United States.,USA. I finished,USA,True
170,170,170,The city of Calcot is in United Kingdom.,1,Calcot,United Kingdom,United Kingdom,In which country is the city of Calcot located?,In which country is the city of Calcot located? United Kingdom.,England. I finished,England,False
171,171,171,The city of Leki is in Poland.,1,Leki,Poland,Poland,In which country is the city of Leki located?,In which country is the city of Leki located? Poland.,I don't know. I finished,I don't know,False
172,172,172,The city of Cazaji is in Angola.,1,Cazaji,Angola,Angola,In which country is the city of Cazaji located?,In which country is the city of Cazaji located? Angola.,I don't know. I finished,I don't know,False
173,173,173,The city of Camarillo is in United States.,1,Camarillo,United States,United States,In which country is the city of Camarillo located?,In which country is the city of Camarillo located? United States.,United States. I finished,United States,True
174,174,174,The city of Rahatgarh is in India.,1,Rahatgarh,India,India,In which country is the city of Rahatgarh located?,In which country is the city of Rahatgarh located? India.,India. I finished,India,True
175,175,175,The city of Reshetikha is in Russian Federation.,1,Reshetikha,Russian Federation,Russian Federation,In which country is the city of Reshetikha located?,In which country is the city of Reshetikha located? Russian Federation.,Russia. I finished,Russia,True
176,176,176,The city of Soyatlan de Afuera is in Mexico.,1,Soyatlan de Afuera,Mexico,Mexico,In which country is the city of Soyatlan de Afuera located?,In which country is the city of Soyatlan de Afuera located? Mexico.,Mexico. I finished,Mexico,True
177,177,177,The city of Horseshoe Bay is in United States.,1,Horseshoe Bay,United States,United States,In which country is the city of Horseshoe Bay located?,In which country is the city of Horseshoe Bay located? United States.,Canada. I finished,Canada,False
178,178,178,The city of Old Harlow is in United Kingdom.,1,Old Harlow,United Kingdom,United Kingdom,In which country is the city of Old Harlow located?,In which country is the city of Old Harlow located? United Kingdom.,United Kingdom. I finished,United Kingdom,True
179,179,179,The city of Putlod is in Philippines.,1,Putlod,Philippines,Philippines,In which country is the city of Putlod located?,In which country is the city of Putlod located? Philippines.,There is no such city as Putlod. I finished,There is no such city as Putlod,False
180,180,180,The city of Orbita is in Spain.,1,Orbita,Spain,Spain,In which country is the city of Orbita located?,In which country is the city of Orbita located? Spain.,Russia. I finished,Russia,False
181,181,181,The city of Quadri is in Italy.,1,Quadri,Italy,Italy,In which country is the city of Quadri located?,In which country is the city of Quadri located? Italy.,Italy. I finished,Italy,True
182,182,182,The city of Vallehermosa is in Spain.,1,Vallehermosa,Spain,Spain,In which country is the city of Vallehermosa located?,In which country is the city of Vallehermosa located? Spain.,Cuba. I finished,Cuba,False
183,183,183,The city of Okoa is in Cameroon.,1,Okoa,Cameroon,Cameroon,In which country is the city of Okoa located?,In which country is the city of Okoa located? Cameroon.,There is no such city. I finished,There is no such city,False
184,184,184,The city of Campo la Arrocera is in Mexico.,1,Campo la Arrocera,Mexico,Mexico,In which country is the city of Campo la Arrocera located?,In which country is the city of Campo la Arrocera located? Mexico.,Argentina. I finished,Argentina,False
185,185,185,The city of Pauca is in Romania.,1,Pauca,Romania,Romania,In which country is the city of Pauca located?,In which country is the city of Pauca located? Romania.,Brazil. I finished,Brazil,False
186,186,186,The city of Sangiano is in Italy.,1,Sangiano,Italy,Italy,In which country is the city of Sangiano located?,In which country is the city of Sangiano located? Italy.,Italy. I finished,Italy,True
187,187,187,The city of Mbia is in Côte d'Ivoire.,1,Mbia,Côte d'Ivoire,Côte d'Ivoire,In which country is the city of Mbia located?,In which country is the city of Mbia located? Côte d'Ivoire.,I don't know. I finished,I don't know,False
188,188,188,The city of Ano Liosia is in Greece.,1,Ano Liosia,Greece,Greece,In which country is the city of Ano Liosia located?,In which country is the city of Ano Liosia located? Greece.,Greece. I finished,Greece,True
189,189,189,The city of Oliva de Merida is in Spain.,1,Oliva de Merida,Spain,Spain,In which country is the city of Oliva de Merida located?,In which country is the city of Oliva de Merida located? Spain.,Spain. I finished,Spain,True
190,190,190,The city of Sainte-Helene-sur-Isere is in France.,1,Sainte-Helene-sur-Isere,France,France,In which country is the city of Sainte-Helene-sur-Isere located?,In which country is the city of Sainte-Helene-sur-Isere located? France.,France. I finished,France,True
191,191,191,The city of Livno is in Bosnia and Herzegovina.,1,Livno,Bosnia and Herzegovina,Bosnia and Herzegovina,In which country is the city of Livno located?,In which country is the city of Livno located? Bosnia and Herzegovina.,Bosnia and Herzegovina. I finished,Bosnia and Herzegovina,True
192,192,192,The city of Ratanpur is in India.,1,Ratanpur,India,India,In which country is the city of Ratanpur located?,In which country is the city of Ratanpur located? India.,India. I finished,India,True
