model_id,dataset_id,prompt_id,subset_id,input_type,layer,fold,direction_optimal_cut,direction_optimal_train_set_cut,direction_test_roc_auc,direction_accuracy_score,direction_f1_score,direction_precision_score,direction_recall_score,logistic_regression_optimal_cut,logistic_regression_optimal_train_set_cut,logistic_regression_test_roc_auc,logistic_regression_accuracy_score,logistic_regression_f1_score,logistic_regression_precision_score,logistic_regression_recall_score
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,17,2,-0.25488030910491943,-0.25488030910491943,0.7890562409870213,0.7183544303797469,0.7003367003367004,0.7482014388489209,0.6582278481012658,0.5,0.6179488193402323,0.8221038295145009,0.7626582278481012,0.7508305647840532,0.7902097902097902,0.7151898734177216
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,17,3,-0.5702469348907471,-0.5702469348907471,0.8296824336031287,0.7512437810945274,0.7787610619469026,0.701195219123506,0.8756218905472637,0.5,0.6302935745141959,0.8011187841885101,0.7263681592039801,0.7405660377358491,0.7040358744394619,0.7810945273631841
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,17,4,-0.8694608211517334,-0.8694608211517334,0.77895605328933,0.6625615763546798,0.7066381156316917,0.625,0.812807881773399,0.5,0.6552171789488486,0.7665801159940788,0.6921182266009852,0.6851385390428212,0.7010309278350515,0.6699507389162561
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,18,0,-0.8650052547454834,-0.8650052547454834,0.7913237311385459,0.7175925925925926,0.7520325203252033,0.6702898550724637,0.8564814814814815,0.5,0.5653235563395524,0.738704561042524,0.6875,0.6808510638297872,0.6956521739130435,0.6666666666666666
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,18,1,-0.5594412088394165,-0.5594412088394165,0.7024954730647351,0.6436170212765957,0.6747572815533981,0.6205357142857143,0.7393617021276596,0.5,0.5731374324013667,0.7290629244001811,0.6781914893617021,0.6889460154241646,0.6666666666666666,0.7127659574468085
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,18,2,-0.36376655101776123,-0.36376655101776123,0.7784810126582279,0.7151898734177216,0.7077922077922078,0.7266666666666667,0.689873417721519,0.5,0.5276196205746885,0.7895769908668483,0.740506329113924,0.7337662337662337,0.7533333333333333,0.7151898734177216
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,18,3,-0.733547568321228,-0.733547568321228,0.8178015395658524,0.7263681592039801,0.7649572649572649,0.6704119850187266,0.8905472636815921,0.5,0.5808403459939033,0.7892378901512339,0.7189054726368159,0.7263922518159807,0.7075471698113207,0.746268656716418
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,18,4,-0.3062341809272766,-0.3062341809272766,0.7853138877429687,0.7019704433497537,0.6967418546365914,0.7091836734693877,0.6847290640394089,0.5,0.6706555097149371,0.7382125263898662,0.6798029556650246,0.6782178217821783,0.681592039800995,0.6748768472906403
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,19,0,0.3529475927352905,0.3529475927352905,0.779792524005487,0.6759259259259259,0.6276595744680851,0.7375,0.5462962962962963,0.5,0.5836674263441879,0.7383830589849109,0.6990740740740741,0.6962616822429907,0.7028301886792453,0.6898148148148148
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,19,1,-0.09245504438877106,-0.09245504438877106,0.7036837935717519,0.6356382978723404,0.6346666666666667,0.6363636363636364,0.6329787234042553,0.5,0.52484038147848,0.7384280217292892,0.6781914893617021,0.6967418546365914,0.6587677725118484,0.7393617021276596
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,19,2,-0.27376148104667664,-0.27376148104667664,0.7674250921326711,0.7183544303797469,0.7192429022082019,0.7169811320754716,0.7215189873417721,0.5,0.6189454165422359,0.7946643166159268,0.7215189873417721,0.7161290322580646,0.7302631578947368,0.7025316455696202
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,19,3,-0.7326384782791138,-0.7326384782791138,0.8048810673003143,0.7039800995024875,0.746268656716418,0.6529850746268657,0.8706467661691543,0.5,0.5553794704979811,0.7839657434221925,0.7437810945273632,0.7518072289156627,0.7289719626168224,0.7761194029850746
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,19,4,-0.02507402002811432,-0.02507402002811432,0.7855565531801305,0.7266009852216748,0.7101827676240209,0.7555555555555555,0.6699507389162561,0.5,0.6345157102907663,0.7123443907884199,0.6625615763546798,0.654911838790932,0.6701030927835051,0.6403940886699507
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,20,0,0.33313053846359253,0.33313053846359253,0.7725265775034293,0.6759259259259259,0.631578947368421,0.7317073170731707,0.5555555555555556,0.5,0.6037651034916394,0.7374185528120712,0.6921296296296297,0.684085510688836,0.7024390243902439,0.6666666666666666
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,20,1,0.1168619841337204,0.1168619841337204,0.7030896333182436,0.6276595744680851,0.6153846153846154,0.6363636363636364,0.5957446808510638,0.5,0.5480333736242257,0.7572148030783161,0.7021276595744681,0.7185929648241206,0.680952380952381,0.7606382978723404
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,20,2,0.6500052213668823,0.6500052213668823,0.7644207659029002,0.6867088607594937,0.6177606177606177,0.7920792079207921,0.5063291139240507,0.5,0.5913248929313558,0.794664316615927,0.7341772151898734,0.7307692307692307,0.7402597402597403,0.7215189873417721
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,20,3,0.06130629777908325,0.06130629777908325,0.7930496769881934,0.6840796019900498,0.6751918158567775,0.6947368421052632,0.6567164179104478,0.5,0.5682725184063203,0.7935447142397466,0.7437810945273632,0.7481662591687042,0.7355769230769231,0.7611940298507462
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,20,4,0.3032815754413605,0.3032815754413605,0.7890994685626925,0.729064039408867,0.6978021978021978,0.7888198757763976,0.625615763546798,0.5,0.5929278926322575,0.7312965614307555,0.6995073891625616,0.6903553299492385,0.7120418848167539,0.6699507389162561
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,21,0,-1.2946245670318604,-1.2946245670318604,0.7407407407407407,0.6736111111111112,0.7334593572778828,0.6198083067092651,0.8981481481481481,0.5,0.5917710470506788,0.7439128943758574,0.6967592592592593,0.691764705882353,0.7033492822966507,0.6805555555555556
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,21,1,0.13261458277702332,0.13261458277702332,0.6902161611588955,0.6329787234042553,0.6229508196721312,0.6404494382022472,0.6063829787234043,0.5,0.5548374815604245,0.7656462200090539,0.7207446808510638,0.7368421052631579,0.6966824644549763,0.7819148936170213
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,21,2,1.163744330406189,1.163744330406189,0.7363002723922449,0.6392405063291139,0.5511811023622047,0.7291666666666666,0.4430379746835443,0.5,0.55848738190637,0.780844415958981,0.7056962025316456,0.693069306930693,0.7241379310344828,0.6645569620253164
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,21,3,-1.3962693214416504,-1.3962693214416504,0.7492636320883146,0.6691542288557214,0.7334669338677354,0.6140939597315436,0.9104477611940298,0.5,0.5937669409025046,0.7991138833197199,0.746268656716418,0.7487684729064039,0.7414634146341463,0.7562189054726368
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,21,4,0.3161267638206482,0.3161267638206482,0.7666771821689436,0.7093596059113301,0.6878306878306878,0.7428571428571429,0.6403940886699507,0.5,0.629236324549812,0.741973840665874,0.6896551724137931,0.6834170854271356,0.6974358974358974,0.6699507389162561
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,22,0,-2.001767158508301,-2.001767158508301,0.6985382373113854,0.6574074074074074,0.7269372693726938,0.6042944785276073,0.9120370370370371,0.5,0.5945384532533025,0.7331747256515775,0.6990740740740741,0.7004608294930875,0.6972477064220184,0.7037037037037037
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,22,1,2.2138848304748535,2.2138848304748535,0.6728157537347217,0.5877659574468085,0.45614035087719296,0.6701030927835051,0.34574468085106386,0.5,0.5894038684085203,0.7615153915799004,0.7207446808510638,0.731457800511509,0.7044334975369458,0.7606382978723404
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,22,2,2.227768659591675,2.227768659591675,0.7040938952091012,0.629746835443038,0.5224489795918368,0.735632183908046,0.4050632911392405,0.5,0.6111490401817544,0.7998317577311328,0.75,0.7459807073954984,0.7581699346405228,0.7341772151898734
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,22,3,-2.3695361614227295,-2.3695361614227295,0.7195613969951239,0.6442786069651741,0.72552783109405,0.590625,0.9402985074626866,0.5,0.6544623707978784,0.7895596643647433,0.7487562189054726,0.7554479418886199,0.7358490566037735,0.7761194029850746
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,22,4,-0.3517723083496094,-0.3517723083496094,0.7325098886165643,0.6748768472906403,0.6764705882352942,0.6731707317073171,0.6798029556650246,0.5,0.6097880607735114,0.7378485282341236,0.6798029556650246,0.6782178217821783,0.681592039800995,0.6748768472906403
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,23,0,-2.792525291442871,-2.792525291442871,0.6819058641975309,0.6365740740740741,0.7150635208711433,0.5880597014925373,0.9120370370370371,0.5,0.6042863668521251,0.7221150548696845,0.6944444444444444,0.6986301369863014,0.6891891891891891,0.7083333333333334
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,23,1,2.722120523452759,2.722120523452759,0.6606213218650974,0.5851063829787234,0.4657534246575342,0.6538461538461539,0.3617021276595745,0.5,0.6181580946836153,0.7310151652331371,0.6808510638297872,0.696969696969697,0.6634615384615384,0.7340425531914894
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,23,2,3.150357246398926,3.150357246398926,0.6848662073385675,0.6234177215189873,0.5062240663900415,0.7349397590361446,0.3860759493670886,0.5,0.6047888935451259,0.7789216471719276,0.7246835443037974,0.7166123778501629,0.738255033557047,0.6962025316455697
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,23,3,-3.3156802654266357,-3.3156802654266357,0.7032499195564467,0.6293532338308457,0.7204502814258912,0.5783132530120482,0.9552238805970149,0.5,0.6622018227526971,0.7939902477661444,0.7512437810945274,0.7596153846153846,0.7348837209302326,0.7860696517412935
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,23,4,2.4401843547821045,2.4401843547821045,0.7172219660753718,0.6502463054187192,0.5419354838709678,0.7850467289719626,0.41379310344827586,0.5,0.6133822474048678,0.7415370428789828,0.6921182266009852,0.680306905370844,0.7074468085106383,0.6551724137931034
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,24,0,3.3319804668426514,3.3319804668426514,0.6775120027434842,0.6319444444444444,0.5107692307692308,0.7614678899082569,0.38425925925925924,0.5,0.6581005164198037,0.7132630315500688,0.6851851851851852,0.6851851851851852,0.6851851851851852,0.6851851851851852
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,24,1,3.4852728843688965,3.4852728843688965,0.6599705749207787,0.5638297872340425,0.41843971631205673,0.6276595744680851,0.31382978723404253,0.5,0.6180936877550595,0.7033725667722952,0.6728723404255319,0.6854219948849105,0.6600985221674877,0.7127659574468085
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,24,2,3.801690101623535,3.801690101623535,0.6795785931741708,0.6265822784810127,0.49137931034482757,0.7702702702702703,0.36075949367088606,0.5,0.5995387384684583,0.7942236821022272,0.740506329113924,0.7354838709677419,0.75,0.7215189873417721
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,24,3,-3.6964638233184814,-3.6964638233184814,0.7007252295735253,0.6268656716417911,0.7191011235955056,0.5765765765765766,0.9552238805970149,0.5,0.6528123895896478,0.7678770327467141,0.7263681592039801,0.7355769230769231,0.7116279069767442,0.7611940298507462
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,24,4,3.458043098449707,3.458043098449707,0.710572933097139,0.6379310344827587,0.4878048780487805,0.8333333333333334,0.3448275862068966,0.5,0.6670340466957109,0.7331650852969012,0.6970443349753694,0.6917293233082706,0.7040816326530612,0.6798029556650246
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,25,0,-3.087932586669922,-3.087932586669922,0.680534122085048,0.6412037037037037,0.7186932849364791,0.591044776119403,0.9166666666666666,0.5,0.6549172158473465,0.7032536008230452,0.6643518518518519,0.6539379474940334,0.6748768472906403,0.6342592592592593
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,25,1,3.5474209785461426,3.5474209785461426,0.6593764146672703,0.5691489361702128,0.4172661870503597,0.6444444444444445,0.30851063829787234,0.5,0.6101349774456688,0.6991285649615211,0.6675531914893617,0.6835443037974683,0.6521739130434783,0.7180851063829787
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,25,2,3.8335390090942383,3.8335390090942383,0.6865486300272392,0.6139240506329114,0.47413793103448276,0.7432432432432432,0.34810126582278483,0.5,0.6109820012373463,0.7831277038936069,0.7310126582278481,0.7284345047923323,0.7354838709677419,0.7215189873417721
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,25,3,-3.6582815647125244,-3.6582815647125244,0.7016905522140541,0.6393034825870647,0.725897920604915,0.5853658536585366,0.9552238805970149,0.5,0.6494686220175183,0.7739412390782406,0.746268656716418,0.7559808612440191,0.728110599078341,0.7860696517412935
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,25,4,3.4103312492370605,3.4103312492370605,0.7160329054332791,0.6354679802955665,0.4825174825174825,0.8313253012048193,0.3399014778325123,0.5,0.6665289732560964,0.7434540998325608,0.6847290640394089,0.68,0.6903553299492385,0.6699507389162561
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,26,0,-2.999316453933716,-2.999316453933716,0.6814986282578875,0.6458333333333334,0.7182320441988951,0.5963302752293578,0.9027777777777778,0.5,0.6604024284970155,0.6973593964334703,0.6712962962962963,0.6728110599078341,0.6697247706422018,0.6759259259259259
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,26,1,3.457136392593384,3.457136392593384,0.6556699864191942,0.5718085106382979,0.43902439024390244,0.6363636363636364,0.3351063829787234,0.5,0.6744513154155427,0.6694488456315075,0.651595744680851,0.6632390745501285,0.6417910447761194,0.6861702127659575
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,26,2,4.161703109741211,4.161703109741211,0.6921166479730813,0.620253164556962,0.4690265486725664,0.7794117647058824,0.33544303797468356,0.5,0.676177878671134,0.7910591251402018,0.7183544303797469,0.7174603174603175,0.7197452229299363,0.7151898734177216
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,26,3,-3.5839924812316895,-3.5839924812316895,0.7035716937699561,0.6467661691542289,0.7310606060606061,0.5902140672782875,0.9601990049751243,0.5,0.6916439064953598,0.7863171703670702,0.746268656716418,0.7548076923076923,0.7302325581395349,0.7810945273631841
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,26,4,3.3591785430908203,3.3591785430908203,0.7183867601737484,0.645320197044335,0.5167785234899329,0.8105263157894737,0.3793103448275862,0.5,0.716284718945812,0.7451770244364095,0.687192118226601,0.687960687960688,0.6862745098039216,0.6896551724137931
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,27,0,-3.352809429168701,-3.352809429168701,0.6923868312757202,0.6458333333333334,0.7262969588550984,0.5918367346938775,0.9398148148148148,0.5,0.723584260026985,0.7151063100137174,0.6759259259259259,0.6818181818181818,0.6696428571428571,0.6944444444444444
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,27,1,-0.2650343179702759,-0.2650343179702759,0.666025350837483,0.6356382978723404,0.6441558441558441,0.6294416243654822,0.6595744680851063,0.5,0.6819551787850937,0.6732967406066093,0.6303191489361702,0.6408268733850129,0.6231155778894473,0.6595744680851063
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,27,2,-0.8411925435066223,-0.8411925435066223,0.7023714148373658,0.6518987341772152,0.6686746987951807,0.6379310344827587,0.7025316455696202,0.5,0.708522671873789,0.7820060887678257,0.7373417721518988,0.7260726072607261,0.7586206896551724,0.6962025316455697
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,27,3,-3.3830244541168213,-3.3830244541168213,0.7161951436845623,0.6492537313432836,0.7324478178368121,0.5920245398773006,0.9601990049751243,0.5,0.7606091997645172,0.8131234375386748,0.746268656716418,0.745,0.7487437185929648,0.7412935323383084
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,27,4,3.4456233978271484,3.4456233978271484,0.7315392268679172,0.6379310344827587,0.5116279069767442,0.7857142857142857,0.3793103448275862,0.5,0.7255083874671742,0.7636438642044214,0.687192118226601,0.681704260651629,0.6938775510204082,0.6699507389162561
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,28,0,-3.960103988647461,-3.960103988647461,0.6995241769547326,0.6458333333333334,0.7233273056057866,0.5934718100890207,0.9259259259259259,0.5,0.7433673539078586,0.7333247599451302,0.6875,0.6896551724137931,0.684931506849315,0.6944444444444444
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,28,1,3.8602585792541504,3.8602585792541504,0.6737777274784971,0.6090425531914894,0.49829351535836175,0.6952380952380952,0.3882978723404255,0.5,0.6485097731948651,0.6917722951561792,0.6622340425531915,0.6768447837150128,0.6487804878048781,0.7074468085106383
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,28,2,4.472026824951172,4.472026824951172,0.7201169684345458,0.6487341772151899,0.5355648535564853,0.7901234567901234,0.4050632911392405,0.5,0.6870765564143951,0.7784810126582279,0.7088607594936709,0.7012987012987013,0.72,0.6835443037974683
llama3.1_8b_chat,birth_years_4k,base,main,prompt_answer,28,3,-3.7053494453430176,-3.7053494453430176,0.7241157397094131,0.6417910447761194,0.7108433734939759,0.5959595959595959,0.8805970149253731,0.5,0.7485663618166429,0.8295586742902404,0.7661691542288557,0.7718446601941747,0.7535545023696683,0.7910447761194029
